,Player Code,Player Name,Season Year,Age,Team (3 Letter)
5380,doleami01MIA,Michael Doleac,2005,27,MIA
5381,doolike01MIA,Keyon Dooling,2005,24,MIA
5382,drobnpr01ATL,Predrag Drobnjak,2005,29,ATL
5383,duhonch01CHI,Chris Duhon,2005,22,CHI
5384,duncati01SAS,Tim Duncan*,2005,28,SAS
5385,dunlemi02GSW,Mike Dunleavy,2005,24,GSW
5386,duprero01DET,Ronald Dupree,2005,24,DET
5387,ebind01MIN,Ndudi Ebi,2005,20,MIN
5388,edwarco01NOH,Corsley Edwards,2005,25,NOH
5389,edwarjo01IND,John Edwards,2005,23,IND
5390,eisleho01UTA,Howard Eisley,2005,32,UTA
5391,ekeziob01ATL,Obinna Ekezie,2005,29,ATL
5392,elsonfr01DEN,Francisco Elson,2005,28,DEN
5393,elyme01CHA,Melvin Ely,2005,26,CHA
5394,emmetan01MEM,Andre Emmett,2005,22,MEM
5395,evansma01SAC,Maurice Evans,2005,26,SAC
5396,evansre01SEA,Reggie Evans,2005,24,SEA
5397,finlemi01DAL,Michael Finley,2005,31,DAL
5398,fishede01GSW,Derek Fisher,2005,30,GSW
5399,fizerma01MIL,Marcus Fizer,2005,26,MIL
5400,florelu01TOT,Luis Flores,2005,23,TOT
5401,florelu01GSW,Luis Flores,2005,23,GSW
5402,florelu01DEN,Luis Flores,2005,23,DEN
5403,fortsda01SEA,Danny Fortson,2005,28,SEA
5404,fosteje01IND,Jeff Foster,2005,28,IND
5405,fowlktr01IND,Tremaine Fowlkes,2005,28,IND
5406,foylead01GSW,Adonal Foyle,2005,29,GSW
5407,frahmri01POR,Richie Frahm,2005,27,POR
5408,francst01ORL,Steve Francis,2005,27,ORL
5409,freijma01NOH,Matt Freije,2005,23,NOH
5410,fundela01CHI,Lawrence Funderburke,2005,34,CHI
5411,gadzuda01MIL,Dan Gadzuric,2005,26,MIL
5412,gainere01TOT,Reece Gaines,2005,24,TOT
5413,gainere01HOU,Reece Gaines,2005,24,HOU
5414,gainere01MIL,Reece Gaines,2005,24,MIL
5415,garcial01NOH,Alex Garcia,2005,24,NOH
5416,garneke01MIN,Kevin Garnett*,2005,28,MIN
5417,garripa01ORL,Pat Garrity,2005,28,ORL
5418,gasolpa01MEM,Pau Gasol,2005,24,MEM
5419,georgde01LAL,Devean George,2005,27,LAL
5420,gilled01IND,Eddie Gill,2005,26,IND
5421,gillke01MIL,Kendall Gill,2005,36,MIL
5422,ginobma01SAS,Manu Ginóbili,2005,27,SAS
5423,giricgo01UTA,Gordan Giriček,2005,27,UTA
5424,glovedi01SAS,Dion Glover,2005,26,SAS
5425,goldwan01TOT,Anthony Goldwire,2005,33,TOT
5426,goldwan01DET,Anthony Goldwire,2005,33,DET
5427,goldwan01MIL,Anthony Goldwire,2005,33,MIL
5428,goodedr01CLE,Drew Gooden,2005,23,CLE
5429,gordobe01CHI,Ben Gordon,2005,21,CHI
5430,grantbr01LAL,Brian Grant,2005,32,LAL
5431,greenwi01PHI,Willie Green,2005,23,PHI
5432,griffad01CHI,Adrian Griffin,2005,30,CHI
5433,griffed01MIN,Eddie Griffin,2005,22,MIN
5434,guglito01TOT,Tom Gugliotta,2005,35,TOT
5435,guglito01BOS,Tom Gugliotta,2005,35,BOS
5436,guglito01ATL,Tom Gugliotta,2005,35,ATL
5437,haislma01IND,Marcus Haislip,2005,24,IND
5438,hamda01DET,Darvin Ham,2005,31,DET
5439,hamilri01DET,Richard Hamilton,2005,26,DET
5440,hamilze01MIL,Zendon Hamilton,2005,29,MIL
5441,handlbe01UTA,Ben Handlogten,2005,31,UTA
5442,hardaan01NYK,Anfernee Hardaway,2005,33,NYK
5443,harprma01UTA,Matt Harpring,2005,28,UTA
5444,harrial01ATL,Al Harrington,2005,24,ATL
5445,harriju01NOH,Junior Harrington,2005,24,NOH
5446,harriot01CHI,Othella Harrington,2005,31,CHI
5447,harride01DAL,Devin Harris,2005,21,DAL
5448,harrilu01CLE,Lucious Harris,2005,34,CLE
5449,harrida01IND,David Harrison,2005,22,IND
5450,hartja01CHA,Jason Hart,2005,26,CHA
5451,harvedo01NJN,Donnell Harvey,2005,24,NJN
5452,hasleud01MIA,Udonis Haslem,2005,24,MIA
5453,hassetr01MIN,Trenton Hassell,2005,25,MIN
5454,hayesja01WAS,Jarvis Hayes,2005,23,WAS
5455,haywobr01WAS,Brendan Haywood,2005,25,WAS
5456,hendeal01DAL,Alan Henderson,2005,32,DAL
5457,hilarne01DEN,Nenê,2005,22,DEN
5458,hillgr01ORL,Grant Hill*,2005,32,ORL
5459,hinriki01CHI,Kirk Hinrich,2005,24,CHI
5460,hoibefr01MIN,Fred Hoiberg,2005,32,MIN
5461,horryro01SAS,Robert Horry,2005,34,SAS
5462,houseed01TOT,Eddie House,2005,26,TOT
5463,houseed01CHA,Eddie House,2005,26,CHA
5464,houseed01MIL,Eddie House,2005,26,MIL
5465,houseed01SAC,Eddie House,2005,26,SAC
5466,houstal01NYK,Allan Houston,2005,33,NYK
5467,howardw01ORL,Dwight Howard,2005,19,ORL
5468,howarjo01DAL,Josh Howard,2005,24,DAL
5469,howarju01HOU,Juwan Howard,2005,31,HOU
5470,hudsotr01MIN,Troy Hudson,2005,28,MIN
5471,hughela01WAS,Larry Hughes,2005,26,WAS
5472,humphry01MEM,Ryan Humphrey,2005,25,MEM
5473,humphkr01UTA,Kris Humphries,2005,19,UTA
5474,huntebr01ORL,Brandon Hunter,2005,24,ORL
5475,hunteli01DET,Lindsey Hunter,2005,34,DET
5476,huntest01PHO,Steven Hunter,2005,23,PHO
5477,iguodan01PHI,Andre Iguodala,2005,21,PHI
5478,ilgauzy01CLE,Zydrunas Ilgauskas,2005,29,CLE
5479,mbengdj01DAL,D.J. Mbenga,2005,24,DAL
5480,iversal01PHI,Allen Iverson*,2005,29,PHI
5481,iveyro01ATL,Royal Ivey,2005,23,ATL
5482,jacksbo01SAC,Bobby Jackson,2005,31,SAC
5483,jacksje01NYK,Jermaine Jackson,2005,28,NYK
5484,jacksji01TOT,Jim Jackson,2005,34,TOT
5485,jacksji01HOU,Jim Jackson,2005,34,HOU
5486,jacksji01PHO,Jim Jackson,2005,34,PHO
5487,jackslu02CLE,Luke Jackson,2005,23,CLE
5488,jacksma02PHI,Marc Jackson,2005,30,PHI
5489,jacksst02IND,Stephen Jackson,2005,26,IND
5490,jacobca01TOT,Casey Jacobsen,2005,23,TOT
5491,jacobca01PHO,Casey Jacobsen,2005,23,PHO
5492,jacobca01NOH,Casey Jacobsen,2005,23,NOH
5493,jamesje01SEA,Jerome James,2005,29,SEA
5494,jamesle01CLE,LeBron James,2005,20,CLE
5495,jamesmi01TOT,Mike James,2005,29,TOT
5496,jamesmi01MIL,Mike James,2005,29,MIL
5497,jamesmi01HOU,Mike James,2005,29,HOU
5498,jamisan01WAS,Antawn Jamison,2005,28,WAS
5499,jaricma01LAC,Marko Jarić,2005,26,LAC
5500,jeffeal01BOS,Al Jefferson,2005,20,BOS
5501,jefferi01NJN,Richard Jefferson,2005,24,NJN
5502,jeffrja01WAS,Jared Jeffries,2005,23,WAS
5503,jenkiho01DET,Horace Jenkins,2005,30,DET
5504,johnsbr01IND,Britton Johnsen,2005,25,IND
5505,johnsan02IND,Anthony Johnson,2005,30,IND
5506,johnsde03DEN,DerMarr Johnson,2005,24,DEN
5507,johnser02MIN,Ervin Johnson,2005,37,MIN
5508,johnsjo02PHO,Joe Johnson,2005,23,PHO
5509,johnsli01SAS,Linton Johnson,2005,24,SAS
5510,jonesda02MEM,Dahntay Jones,2005,24,MEM
5511,jonesda01MIA,Damon Jones,2005,28,MIA
5512,jonesed02MIA,Eddie Jones,2005,33,MIA
5513,jonesfr01IND,Fred Jones,2005,25,IND
5514,jonesja02IND,James Jones,2005,24,IND
5515,jonesju01LAL,Jumaine Jones,2005,25,LAL
5516,jonesma03ORL,Mark Jones,2005,29,ORL
5517,kamanch01LAC,Chris Kaman,2005,22,LAC
5518,kaponja01CHA,Jason Kapono,2005,23,CHA
5519,kasunma01ORL,Mario Kasun,2005,24,ORL
5520,khryavi01POR,Viktor Khryapa,2005,22,POR
5521,kiddja01NJN,Jason Kidd*,2005,31,NJN
5522,kirilan01UTA,Andrei Kirilenko,2005,23,UTA
5523,kittlke01LAC,Kerry Kittles,2005,30,LAC
5524,knighbr02HOU,Brandin Knight,2005,23,HOU
5525,knighbr01CHA,Brevin Knight,2005,29,CHA
5526,korveky01PHI,Kyle Korver,2005,23,PHI
5527,krstine01NJN,Nenad Krstić,2005,21,NJN
5528,kukocto01MIL,Toni Kukoč,2005,36,MIL
5529,kutluib01SEA,Ibo Kutluay,2005,30,SEA
5530,laettch01MIA,Christian Laettner,2005,35,MIA
5531,lafrera01BOS,Raef LaFrentz,2005,28,BOS
5532,lampema01TOT,Maciej Lampe,2005,19,TOT
5533,lampema01PHO,Maciej Lampe,2005,19,PHO
5534,lampema01NOH,Maciej Lampe,2005,19,NOH
5535,lenarvo01DEN,Voshon Lenard,2005,31,DEN
5536,lewisra02SEA,Rashard Lewis,2005,25,SEA
5537,livinra01UTA,Randy Livingston,2005,29,UTA
5538,livinsh01LAC,Shaun Livingston,2005,19,LAC
5539,lopezra01UTA,Raül López,2005,24,UTA
5540,luety01TOT,Tyronn Lue,2005,27,TOT
5541,luety01HOU,Tyronn Lue,2005,27,HOU
5542,luety01ATL,Tyronn Lue,2005,27,ATL
5543,lynchge01NOH,George Lynch,2005,34,NOH
5544,madsema01MIN,Mark Madsen,2005,29,MIN
5545,maggeco01LAC,Corey Maggette,2005,25,LAC
5546,magloja01NOH,Jamaal Magloire,2005,26,NOH
5547,marbust01NYK,Stephon Marbury,2005,27,NYK
5548,mariosh01PHO,Shawn Marion,2005,26,PHO
5549,marksse01SAS,Sean Marks,2005,29,SAS
5550,marshdo01TOR,Donyell Marshall,2005,31,TOR
5551,martida01LAC,Darrick Martin,2005,33,LAC
5552,martike01DEN,Kenyon Martin,2005,27,DEN
5553,martike02SAC,Kevin Martin,2005,21,SAC
5554,masonde01MIL,Desmond Mason,2005,27,MIL
5555,masseto01SAS,Tony Massenburg,2005,37,SAS
5556,mccarwa01TOT,Walter McCarty,2005,30,TOT
5557,mccarwa01BOS,Walter McCarty,2005,30,BOS
5558,mccarwa01PHO,Walter McCarty,2005,30,PHO
5559,mccoyje01ATL,Jelani McCoy,2005,27,ATL
5560,mcdyean01DET,Antonio McDyess,2005,30,DET
5561,mcgratr01HOU,Tracy McGrady*,2005,25,HOU
5562,mcinnje01CLE,Jeff McInnis,2005,30,CLE
5563,mckieaa01PHI,Aaron McKie,2005,32,PHI
5564,mcleoke01UTA,Keith McLeod,2005,25,UTA
5565,medvest01LAL,Stanislav Medvedenko,2005,25,LAL
5566,mercero01NJN,Ron Mercer,2005,28,NJN
5567,mihmch01LAL,Chris Mihm,2005,25,LAL
5568,milesda01POR,Darius Miles,2005,23,POR
5569,milicda01DET,Darko Miličić,2005,19,DET
5570,millean02DEN,Andre Miller,2005,28,DEN
5571,millean01ATL,Anthony Miller,2005,33,ATL
5572,millebr01SAC,Brad Miller,2005,28,SAC
5573,millemi01MEM,Mike Miller,2005,24,MEM
5574,millere01IND,Reggie Miller*,2005,39,IND
5575,mingya01HOU,Yao Ming*,2005,24,HOU
5576,moblecu01TOT,Cuttino Mobley,2005,29,TOT
5577,moblecu01ORL,Cuttino Mobley,2005,29,ORL
5578,moblecu01SAC,Cuttino Mobley,2005,29,SAC
5579,mohamna01TOT,Nazr Mohammed,2005,27,TOT
5580,mohamna01NYK,Nazr Mohammed,2005,27,NYK
5581,mohamna01SAS,Nazr Mohammed,2005,27,SAS
5582,moisoje01TOT,Jérôme Moïso,2005,26,TOT
5583,moisoje01TOR,Jérôme Moïso,2005,26,TOR
5584,moisoje01NJN,Jérôme Moïso,2005,26,NJN
5585,moisoje01CLE,Jérôme Moïso,2005,26,CLE
5586,mooremi01LAC,Mikki Moore,2005,29,LAC
5587,mournal01TOT,Alonzo Mourning*,2005,34,TOT
5588,mournal01NJN,Alonzo Mourning*,2005,34,NJN
5589,mournal01MIA,Alonzo Mourning*,2005,34,MIA
5590,murphtr01GSW,Troy Murphy,2005,24,GSW
5591,murrala01TOR,Lamond Murray,2005,31,TOR
5592,murraro01SEA,Ronald Murray,2005,25,SEA
5593,mutomdi01HOU,Dikembe Mutombo*,2005,38,HOU
5594,ndiayma02LAC,Mamadou N'Diaye,2005,29,LAC
5595,nachbbo01TOT,Boštjan Nachbar,2005,24,TOT
5596,nachbbo01HOU,Boštjan Nachbar,2005,24,HOU
5597,nachbbo01NOH,Boštjan Nachbar,2005,24,NOH
5598,nailole01NOH,Lee Nailon,2005,29,NOH
5599,najered01TOT,Eduardo Nájera,2005,28,TOT
5600,najered01GSW,Eduardo Nájera,2005,28,GSW
5601,najered01DEN,Eduardo Nájera,2005,28,DEN
5602,nashst01PHO,Steve Nash*,2005,30,PHO
5603,nelsoja01ORL,Jameer Nelson,2005,22,ORL
5604,nestera01SAS,Rasho Nesterović,2005,28,SAS
5605,newblir01CLE,Ira Newble,2005,30,CLE
5606,nocioan01CHI,Andrés Nocioni,2005,25,CHI
5607,norrimo01TOT,Moochie Norris,2005,31,TOT
5608,norrimo01NYK,Moochie Norris,2005,31,NYK
5609,norrimo01HOU,Moochie Norris,2005,31,HOU
5610,nowitdi01DAL,Dirk Nowitzki,2005,26,DAL
5611,onealje01IND,Jermaine O'Neal,2005,26,IND
5612,onealsh01MIA,Shaquille O'Neal*,2005,32,MIA
5613,odomla01LAL,Lamar Odom,2005,25,LAL
5614,okafoem01CHA,Emeka Okafor,2005,22,CHA
5615,okurme01UTA,Mehmet Okur,2005,25,UTA
5616,ollieke01PHI,Kevin Ollie,2005,32,PHI
5617,olowomi01MIN,Michael Olowokandi,2005,29,MIN
5618,ostergr01SAC,Greg Ostertag,2005,31,SAC
5619,outlabo01PHO,Bo Outlaw,2005,33,PHO
5620,outlatr01POR,Travis Outlaw,2005,20,POR
5621,pachuza01MIL,Zaza Pachulia,2005,20,MIL
5622,padgesc01HOU,Scott Padgett,2005,28,HOU
5623,palacmi01TOR,Milt Palacio,2005,26,TOR
5624,pargoja01CHI,Jannero Pargo,2005,25,CHI
5625,parkesm01TOT,Smush Parker,2005,23,TOT
5626,parkesm01DET,Smush Parker,2005,23,DET
5627,parkesm01PHO,Smush Parker,2005,23,PHO
5628,parketo01SAS,Tony Parker,2005,22,SAS
5629,patteru01POR,Ruben Patterson,2005,29,POR
5630,pavloal01CLE,Sasha Pavlović,2005,21,CLE
5631,paytoga01BOS,Gary Payton*,2005,36,BOS
5632,peelean01WAS,Anthony Peeler,2005,35,WAS
5633,penneki01LAC,Kirk Penney,2005,24,LAC
5634,perkike01BOS,Kendrick Perkins,2005,20,BOS
5635,persowe01TOT,Wesley Person,2005,33,TOT
5636,persowe01MIA,Wesley Person,2005,33,MIA
5637,persowe01DEN,Wesley Person,2005,33,DEN
5638,petermo01TOR,Morris Peterson,2005,27,TOR
5639,piatker01CHI,Eric Piatkowski,2005,34,CHI
5640,piercpa01BOS,Paul Pierce,2005,27,BOS
5641,pietrmi01GSW,Mickaël Piétrus,2005,22,GSW
5642,planizo01NJN,Zoran Planinić,2005,22,NJN
5643,podkopa01DAL,Pavel Podkolzin,2005,20,DAL
5644,pollasc01IND,Scot Pollard,2005,29,IND
5645,popema01DEN,Mark Pope,2005,32,DEN
5646,poseyja01MEM,James Posey,2005,28,MEM
5647,potapvi01SEA,Vitaly Potapenko,2005,29,SEA
5648,princta01DET,Tayshaun Prince,2005,24,DET
5649,profila01WAS,Laron Profit,2005,27,WAS
5650,przybjo01POR,Joel Przybilla,2005,25,POR
5651,radmavl01SEA,Vladimir Radmanović,2005,24,SEA
5652,radojal01UTA,Aleksandar Radojević,2005,28,UTA
5653,ramospe01WAS,Peter John Ramos,2005,19,WAS
5654,randoza01POR,Zach Randolph,2005,23,POR
5655,ratlith01POR,Theo Ratliff,2005,31,POR
5656,rebraze01LAC,Željko Rebrača,2005,32,LAC
5657,reddmi01MIL,Michael Redd,2005,25,MIL
5658,reedju01BOS,Justin Reed,2005,23,BOS
5659,reineja01CHI,Jared Reiner,2005,22,CHI
5660,richaja01GSW,Jason Richardson,2005,24,GSW
5661,richaqu01PHO,Quentin Richardson,2005,24,PHO
5662,ridnolu01SEA,Luke Ridnour,2005,23,SEA
5663,robinbe01CHA,Bernard Robinson,2005,24,CHA
5664,robincl02TOT,Clifford Robinson,2005,38,TOT
5665,robincl02GSW,Clifford Robinson,2005,38,GSW
5666,robincl02NJN,Clifford Robinson,2005,38,NJN
5667,robingl01SAS,Glenn Robinson,2005,32,SAS
5668,rogerro01TOT,Rodney Rogers,2005,33,TOT
5669,rogerro01NOH,Rodney Rogers,2005,33,NOH
5670,rogerro01PHI,Rodney Rogers,2005,33,PHI
5671,roseja01TOR,Jalen Rose,2005,32,TOR
5672,rosema01TOT,Malik Rose,2005,30,TOT
5673,rosema01SAS,Malik Rose,2005,30,SAS
5674,rosema01NYK,Malik Rose,2005,30,NYK
5675,rossqu01LAC,Quinton Ross,2005,23,LAC
5676,ruffimi01WAS,Michael Ruffin,2005,28,WAS
5677,rushka01TOT,Kareem Rush,2005,24,TOT
5678,rushka01LAL,Kareem Rush,2005,24,LAL
5679,rushka01CHA,Kareem Rush,2005,24,CHA
5680,russebr01DEN,Bryon Russell,2005,34,DEN
5681,salmojo01PHI,John Salmons,2005,25,PHI
5682,sampsja01CHA,Jamal Sampson,2005,21,CHA
5683,santida01MIL,Daniel Santiago,2005,28,MIL
5684,scalabr01NJN,Brian Scalabrine,2005,26,NJN
5685,sesayan01GSW,Ansu Sesay,2005,28,GSW
5686,seungha01POR,Ha Seung-Jin,2005,19,POR
5687,shirlpa01PHO,Paul Shirley,2005,27,PHO
5688,simmobo01LAC,Bobby Simmons,2005,24,LAC
5689,skinnbr01TOT,Brian Skinner,2005,28,TOT
5690,skinnbr01PHI,Brian Skinner,2005,28,PHI
5691,skinnbr01SAC,Brian Skinner,2005,28,SAC
