Player Name,Season,Salary
Joe Harris,2017-18,1524305.0
Jerami Grant,2017-18,1524305.0
Spencer Dinwiddie,2017-18,1524305.0
Johnny O'Bryant,2017-18,1524305.0
Markel Brown,2017-18,77250.0
Dwight Powell,2017-18,9003125.0
KJ McDaniels,2017-18,100000.0
Jordan Clarkson,2017-18,11562500.0
Tarik Black,2017-18,3290000.0
James Ennis,2017-18,3028410.0
Glenn Robinson III,2017-18,1524305.0
Travis Wear,2017-18,304051.0
JaKarr Sampson,2017-18,77250.0
Eric Moreland,2017-18,1740000.0
Joe Ingles,2017-18,13636364.0
Lorenzo Brown,2017-18,77250.0
Langston Galloway,2017-18,6666667.0
Tyler Johnson,2017-18,5821260.0
James Michael McAdoo,2017-18,77250.0
JaMychal Green,2017-18,8533333.0
Jack Cooley,2017-18,77250.0
Tim Frazier,2017-18,2000000.0
David Stockton,2017-18,192812.0
Larry Drew II,2017-18,222474.0
Jarell Eddie,2017-18,166256.0
Sean Kilpatrick,2017-18,4774445.0
Karl-Anthony Towns,2017-18,6216840.0
D'Angelo Russell,2017-18,5562360.0
Jahlil Okafor,2017-18,4995120.0
Kristaps Porzingis,2017-18,4503600.0
Nemanja Bjelica,2017-18,3950000.0
Mario Hezonja,2017-18,4078320.0
Willie Cauley-Stein,2017-18,3704160.0
Emmanuel Mudiay,2017-18,3381480.0
Stanley Johnson,2017-18,3097800.0
Frank Kaminsky,2017-18,2847600.0
Justise Winslow,2017-18,2705040.0
Myles Turner,2017-18,2483040.0
Trey Lyles,2017-18,2441400.0
Devin Booker,2017-18,2319360.0
Cameron Payne,2017-18,2203440.0
Kelly Oubre,2017-18,2093040.0
Terry Rozier,2017-18,1988520.0
Rashad Vaughn,2017-18,2338653.0
Sam Dekker,2017-18,1794600.0
Jerian Grant,2017-18,1713840.0
Delon Wright,2017-18,1645200.0
Justin Anderson,2017-18,1579440.0
Bobby Portis,2017-18,1516320.0
Rondae Hollis-Jefferson,2017-18,1455720.0
Nikola Jokic,2017-18,1471382.0
Tyus Jones,2017-18,1471382.0
Jarell Martin,2017-18,1471382.0
Boban Marjanovic,2017-18,5881260.0
Jordan Mickey,2017-18,1471382.0
Larry Nance Jr,2017-18,1471382.0
RJ Hunter,2017-18,77250.0
Chris McCullough,2017-18,1471382.0
Josh Huestis,2017-18,1471382.0
Kevon Looney,2017-18,1471382.0
Richaun Holmes,2017-18,1471382.0
Joseph Young,2017-18,1471382.0
Montrezl Harrell,2017-18,1471382.0
Raul Neto,2017-18,1471382.0
Norman Powell,2017-18,1471382.0
Pat Connaughton,2017-18,1471382.0
Darrun Hilliard,2017-18,77250.0
Aaron Harrison,2017-18,174570.0
Cristiano Felicio,2017-18,7843500.0
Salah Mejri,2017-18,1471382.0
Anthony Brown,2017-18,77250.0
Josh Richardson,2017-18,1471382.0
TJ McConnell,2017-18,1471382.0
Luis Montero,2017-18,77250.0
Jonathon Simmons,2017-18,6300000.0
Treveon Graham,2017-18,1312611.0
Xavier Munford,2017-18,77250.0
Alan Williams,2017-18,6000000.0
Briante Weber,2017-18,160378.0
John Holland,2017-18,77250.0
Alex Abrines,2017-18,5725000.0
Ben Simmons,2017-18,6168840.0
Brandon Ingram,2017-18,5519400.0
Jaylen Brown,2017-18,4956480.0
Dragan Bender,2017-18,4468800.0
Kris Dunn,2017-18,4046760.0
Buddy Hield,2017-18,3675480.0
Jamal Murray,2017-18,3355320.0
Marquese Chriss,2017-18,3073800.0
Mindaugas Kuzminskas,2017-18,3028410.0
Tomas Satoransky,2017-18,3000000.0
Jakob Poeltl,2017-18,2825640.0
Thon Maker,2017-18,3086784.0
Malcolm Delaney,2017-18,2500000.0
Domantas Sabonis,2017-18,2550000.0
Taurean Prince,2017-18,2422560.0
Dario Saric,2017-18,2422560.0
Georgios Papagiannis,2017-18,2486757.0
Denzel Valentine,2017-18,2186400.0
Juan Hernangomez,2017-18,2076840.0
Wade Baldwin,2017-18,2254292.0
Henry Ellenson,2017-18,1780800.0
Malik Beasley,2017-18,1700640.0
Caris LeVert,2017-18,1632480.0
DeAndre Bembry,2017-18,1567200.0
Demetrius Jackson,2017-18,319266.0
Malachi Richardson,2017-18,1504560.0
Willy Hernangomez,2017-18,1435750.0
Deyonta Davis,2017-18,1312611.0
Timothe Luwawu,2017-18,1594590.0
Brice Johnson,2017-18,1331160.0
Pascal Siakam,2017-18,1312611.0
Skal Labissiere,2017-18,1312611.0
Livio Jean-Charles,2017-18,1242240.0
Dejounte Murray,2017-18,1312611.0
Damian Jones,2017-18,1312611.0
Isaiah Whitehead,2017-18,1312611.0
Ivica Zubac,2017-18,1312611.0
Andrew Harrison,2017-18,1312611.0
Tyler Ulis,2017-18,1312611.0
Malcolm Brogdon,2017-18,1312611.0
Paul Zipser,2017-18,1312611.0
Jonathan Gibson,2017-18,74158.0
Troy Williams,2017-18,1842176.0
AJ Hammons,2017-18,1312611.0
Michael Gbinije,2017-18,500000.0
Georges Niang,2017-18,177250.0
Jake Layman,2017-18,1312611.0
Joel Bolomboy,2017-18,708200.0
Gary Payton II,2017-18,154500.0
Kay Felder,2017-18,551866.0
Nicolas Brussino,2017-18,393041.0
Dorian Finney-Smith,2017-18,1312611.0
Patrick McCaw,2017-18,1312611.0
Chinanu Onuaku,2017-18,1312611.0
Diamond Stone,2017-18,1312611.0
Rodney McGruder,2017-18,1312611.0
Cheick Diallo,2017-18,1312611.0
Ron Baker,2017-18,4328000.0
Marshall Plumlee,2017-18,77250.0
Derrick Jones,2017-18,462875.0
Tim Quarterman,2017-18,96406.0
Davis Bertans,2017-18,1312611.0
Bryn Forbes,2017-18,1312611.0
Fred VanVleet,2017-18,1312611.0
Daniel Ochefu,2017-18,50000.0
Sheldon Mac,2017-18,1312611.0
Danuel House,2017-18,77250.0
Chasson Randle,2017-18,1312611.0
Yogi Ferrell,2017-18,1312611.0
Okaro White,2017-18,1460927.0
Isaiah Taylor,2017-18,1312611.0
Brandon Paul,2017-18,815615.0
Marcus Paige,2017-18,77250.0
Wayne Selden,2017-18,1312611.0
Quinn Cook,2017-18,189832.0
Marcus Georges-Hunt,2017-18,1312611.0
Ryan Arcidiacono,2017-18,77250.0
Alex Poythress,2017-18,778668.0
David Nwaba,2017-18,1312611.0
Kyle Collinsworth,2017-18,595702.0
James Webb,2017-18,77250.0
Matt Costello,2017-18,77250.0
Damion Lee,2017-18,138239.0
Alex Caruso,2017-18,77250.0
Jalen Jones,2017-18,77250.0
Bogdan Bogdanovic,2017-18,9470614.0
Markelle Fultz,2017-18,7026240.0
Lonzo Ball,2017-18,6286560.0
Milos Teodosic,2017-18,6000000.0
Jayson Tatum,2017-18,5645400.0
Josh Jackson,2017-18,5090040.0
De'Aaron Fox,2017-18,4609200.0
Jonathan Isaac,2017-18,4186320.0
Lauri Markkanen,2017-18,3821640.0
Frank Ntilikina,2017-18,3501120.0
Dennis Smith,2017-18,3218280.0
Zach Collins,2017-18,3057240.0
Malik Monk,2017-18,2904480.0
Luke Kennard,2017-18,2759280.0
Cedi Osman,2017-18,2642857.0
Donovan Mitchell,2017-18,2621280.0
Bam Adebayo,2017-18,2490360.0
Justin Jackson,2017-18,2365560.0
Guerschon Yabusele,2017-18,2247480.0
Justin Patton,2017-18,2247480.0
DJ Wilson,2017-18,2135040.0
TJ Leaf,2017-18,2028360.0
John Collins,2017-18,1936920.0
Harry Giles,2017-18,1859400.0
Terrance Ferguson,2017-18,1785000.0
Jarrett Allen,2017-18,1713720.0
Ante Zizic,2017-18,1645200.0
OG Anunoby,2017-18,1645200.0
Tyler Lydon,2017-18,1579440.0
Furkan Korkmaz,2017-18,1465920.0
Caleb Swanigan,2017-18,1465920.0
Kyle Kuzma,2017-18,1423560.0
Tony Bradley,2017-18,1414920.0
Derrick White,2017-18,1404600.0
Josh Hart,2017-18,1394520.0
Semi Ojeleye,2017-18,1291892.0
Frank Mason,2017-18,1184385.0
Abdel Nader,2017-18,1167333.0
Damyean Dotson,2017-18,1100000.0
Wesley Iwundu,2017-18,1050000.0
Ike Anigbogu,2017-18,950000.0
Rade Zagorac,2017-18,950000.0
Ivan Rabb,2017-18,950000.0
Tyler Dorsey,2017-18,815615.0
Daniel Theis,2017-18,815615.0
Dwayne Bacon,2017-18,815615.0
Maxi Kleber,2017-18,815615.0
Jordan Bell,2017-18,815615.0
Zhou Qi,2017-18,815615.0
Jawun Evans,2017-18,815615.0
Sindarius Thornwell,2017-18,815615.0
Thomas Bryant,2017-18,815615.0
Dillon Brooks,2017-18,815615.0
Sterling Brown,2017-18,815615.0
Frank Jackson,2017-18,815615.0
Dakari Johnson,2017-18,815615.0
Khem Birch,2017-18,815615.0
Davon Reed,2017-18,815615.0
Alfonzo McKinnie,2017-18,815615.0
Royce O'Neale,2017-18,815615.0
Antonius Cleveland,2017-18,384116.0
Cameron Oliver,2017-18,300000.0
Shaquille Harrison,2017-18,230399.0
Jaylen Morris,2017-18,198143.0
Nigel Hayes,2017-18,193532.0
Omari Johnson,2017-18,170495.0
Naz Long,2017-18,167158.0
Rodney Purvis,2017-18,165887.0
Milton Doyle,2017-18,127250.0
Walter Lemon Jr,2017-18,92159.0
Josh Gray,2017-18,92159.0
Jaylen Johnson,2017-18,87551.0
CJ Fair,2017-18,82943.0
Josh Magette,2017-18,77250.0
Tyler Cavanaugh,2017-18,77250.0
Andrew White,2017-18,77250.0
Kadeem Allen,2017-18,77250.0
Jabari Bird,2017-18,77250.0
Yakuba Ouattara,2017-18,77250.0
Jacob Wiley,2017-18,77250.0
Mangok Mathiang,2017-18,77250.0
Antonio Blakeney,2017-18,77250.0
London Perrantes,2017-18,77250.0
Johnathan Motley,2017-18,77250.0
Gian Clavell,2017-18,77250.0
Torrey Craig,2017-18,77250.0
Monte Morris,2017-18,77250.0
Reggie Hearn,2017-18,77250.0
Chris Boucher,2017-18,77250.0
Edmond Sumner,2017-18,77250.0
Ben Moore,2017-18,77250.0
Jamil Wilson,2017-18,77250.0
CJ Williams,2017-18,77250.0
Tyrone Wallace,2017-18,77250.0
Kobi Simmons,2017-18,77250.0
Vince Hunter,2017-18,77250.0
Myke Henry,2017-18,77250.0
Matt Williams,2017-18,77250.0
Derrick Walton,2017-18,77250.0
Amile Jefferson,2017-18,77250.0
Charles Cooke,2017-18,77250.0
Luke Kornet,2017-18,77250.0
Isaiah Hicks,2017-18,77250.0
Daniel Hamilton,2017-18,77250.0
PJ Dozier,2017-18,77250.0
Jamel Artis,2017-18,77250.0
Jacob Pullen,2017-18,77250.0
Alec Peters,2017-18,77250.0
Malcolm Miller,2017-18,77250.0
Eric Griffin,2017-18,77250.0
Erik McCree,2017-18,77250.0
Michael Young,2017-18,77250.0
Devin Robinson,2017-18,77250.0
Xavier Silas,2017-18,74158.0
Landry Nnoko,2017-18,50000.0
VJ Beachem,2017-18,50000.0
Bronson Koenig,2017-18,50000.0
Marcus Thornton II,2017-18,46079.0
Jameel Warney,2017-18,46079.0
Aaron Jackson,2017-18,46079.0
Trey McKinney-Jones,2017-18,46079.0
Andre Ingram,2017-18,46079.0
Vince Carter,2018-19,2393887.0
Dirk Nowitzki,2018-19,5000000.0
Jamal Crawford,2018-19,4698113.0
Jaren Jackson,2018-19,5922720.0
Tyson Chandler,2018-19,13585000.0
Pau Gasol,2018-19,16800000.0
Zach Randolph,2018-19,11692308.0
Tony Parker,2018-19,5000000.0
Nen<U+00A8><U+00BA>,2018-19,3651480.0
Manu Ginobili,2018-19,2500000.0
LeBron James,2018-19,35654150.0
Carmelo Anthony,2018-19,27928140.0
Chris Bosh,2018-19,26837720.0
Dwyane Wade,2018-19,2393887.0
Udonis Haslem,2018-19,2393887.0
Zaza Pachulia,2018-19,2393887.0
Kyle Korver,2018-19,7560000.0
Dwight Howard,2018-19,24256725.0
Shaun Livingston,2018-19,8307692.0
Devin Harris,2018-19,2393887.0
Luol Deng,2018-19,16747954.0
Andre Iguodala,2018-19,16000000.0
Al Jefferson,2018-19,4000000.0
Josh Smith,2018-19,5331729.0
JR Smith,2018-19,14720000.0
Trevor Ariza,2018-19,15000000.0
Marvin Williams,2018-19,14087500.0
Deron Williams,2018-19,5474787.0
Chris Paul,2018-19,35654150.0
Raymond Felton,2018-19,2393887.0
Jose Calderon,2018-19,2393887.0
Channing Frye,2018-19,2393887.0
Gerald Green,2018-19,1512601.0
Louis Williams,2018-19,8000000.0
Monta Ellis,2018-19,2245400.0
Amir Johnson,2018-19,2393887.0
Ersan Ilyasova,2018-19,7000000.0
CJ Miles,2018-19,8333333.0
LaMarcus Aldridge,2018-19,22347015.0
Rudy Gay,2018-19,10087200.0
JJ Redick,2018-19,12250000.0
Thabo Sefolosha,2018-19,5250000.0
Rajon Rondo,2018-19,9000000.0
Kyle Lowry,2018-19,31000000.0
Paul Millsap,2018-19,29230769.0
Jose Juan Barea,2018-19,3710850.0
PJ Tucker,2018-19,7959537.0
Kevin Durant,2018-19,30000000.0
Al Horford,2018-19,28928710.0
Mike Conley,2018-19,30521115.0
Jeff Green,2018-19,2393887.0
Joakim Noah,2018-19,18530000.0
Spencer Hawes,2018-19,2007058.0
Thaddeus Young,2018-19,13764045.0
Marco Belinelli,2018-19,6153846.0
Jason Smith,2018-19,5450000.0
Jared Dudley,2018-19,9530000.0
Wilson Chandler,2018-19,12800562.0
Ian Mahinmi,2018-19,16000000.0
Marcin Gortat,2018-19,13565218.0
Derrick Rose,2018-19,2176260.0
Michael Beasley,2018-19,3500000.0
Russell Westbrook,2018-19,35665000.0
Kevin Love,2018-19,24119025.0
Marc Gasol,2018-19,24119025.0
Danilo Gallinari,2018-19,21587579.0
Eric Gordon,2018-19,13500375.0
DJ Augustin,2018-19,7250000.0
Brook Lopez,2018-19,3382000.0
Jerryd Bayless,2018-19,8575916.0
Jason Thompson,2018-19,893333.0
Goran Dragic,2018-19,18109175.0
Robin Lopez,2018-19,14357750.0
JaVale McGee,2018-19,2393887.0
Alexis Ajinca,2018-19,5285394.0
Ryan Anderson,2018-19,20421546.0
Courtney Lee,2018-19,12253780.0
Kosta Koufos,2018-19,8739500.0
Nicolas Batum,2018-19,24000000.0
George Hill,2018-19,19000000.0
Darrell Arthur,2018-19,7464912.0
Luc Mbah a Moute,2018-19,4320500.0
DeAndre Jordan,2018-19,22897200.0
Anthony Tolliver,2018-19,5750000.0
Blake Griffin,2018-19,31873932.0
James Harden,2018-19,30570000.0
Tyreke Evans,2018-19,12400000.0
Stephen Curry,2018-19,37457154.0
DeMar DeRozan,2018-19,27739975.0
James Johnson,2018-19,14420700.0
Jrue Holiday,2018-19,26131111.0
Jeff Teague,2018-19,19000000.0
Darren Collison,2018-19,10000000.0
Omri Casspi,2018-19,2176260.0
Serge Ibaka,2018-19,21666667.0
Taj Gibson,2018-19,14000000.0
DeMarre Carroll,2018-19,15400000.0
Wayne Ellington,2018-19,6270000.0
Jodie Meeks,2018-19,3454500.0
Danny Green,2018-19,10000000.0
Jonas Jerebko,2018-19,2165481.0
Dante Cunningham,2018-19,2487000.0
Patrick Mills,2018-19,11571429.0
Wesley Matthews,2018-19,18622513.0
Garrett Temple,2018-19,8000000.0
John Wall,2018-19,19169800.0
Evan Turner,2018-19,17868853.0
Derrick Favors,2018-19,16900000.0
Wesley Johnson,2018-19,6134000.0
Timofey Mozgov,2018-19,16000000.0
DeMarcus Cousins,2018-19,5337000.0
Ekpe Udoh,2018-19,3360000.0
Greg Monroe,2018-19,2165481.0
Al-Farouq Aminu,2018-19,6957105.0
Gordon Hayward,2018-19,31214295.0
Paul George,2018-19,30560700.0
Cole Aldrich,2018-19,2000000.0
Ed Davis,2018-19,4449000.0
Patrick Patterson,2018-19,5451600.0
Omer Asik,2018-19,11286516.0
Eric Bledsoe,2018-19,15000000.0
Avery Bradley,2018-19,12000000.0
Quincy Pondexter,2018-19,2165481.0
Lance Stephenson,2018-19,4449000.0
Hassan Whiteside,2018-19,24434262.0
Jeremy Lin,2018-19,12516746.0
Ishmael Smith,2018-19,6000000.0
Patrick Beverley,2018-19,5027028.0
Kyrie Irving,2018-19,20099189.0
Enes Kanter,2018-19,18622514.0
Tristan Thompson,2018-19,17469565.0
Ricky Rubio,2018-19,14800000.0
Bismack Biyombo,2018-19,17000000.0
Brandon Knight,2018-19,14631250.0
Kemba Walker,2018-19,12000000.0
Klay Thompson,2018-19,18988725.0
Alec Burks,2018-19,11536515.0
Markieff Morris,2018-19,8600000.0
Marcus Morris,2018-19,5375000.0
Kawhi Leonard,2018-19,23114066.0
Nikola Vucevic,2018-19,12750000.0
Iman Shumpert,2018-19,11011234.0
Tobias Harris,2018-19,14800000.0
Kenneth Faried,2018-19,13764045.0
Reggie Jackson,2018-19,17043478.0
MarShon Brooks,2018-19,1656092.0
Cory Joseph,2018-19,7945000.0
Jimmy Butler,2018-19,19841627.0
Chandler Parsons,2018-19,24107258.0
E'Twaun Moore,2018-19,8808685.0
Jon Leuer,2018-19,10002681.0
Isaiah Thomas,2018-19,2029463.0
Shelvin Mack,2018-19,2512601.0
Lance Thomas,2018-19,7119650.0
Anthony Davis,2018-19,25434263.0
Michael Kidd-Gilchrist,2018-19,13000000.0
Bradley Beal,2018-19,25434262.0
Dion Waiters,2018-19,12705000.0
Jonas Valanciunas,2018-19,16539326.0
Mirza Teletovic,2018-19,10500000.0
Damian Lillard,2018-19,27977689.0
Harrison Barnes,2018-19,24107258.0
Terrence Ross,2018-19,10500000.0
Andre Drummond,2018-19,25434262.0
Austin Rivers,2018-19,12650000.0
Meyers Leonard,2018-19,10595506.0
Jeremy Lamb,2018-19,7000000.0
John Henson,2018-19,10577466.0
Moe Harkless,2018-19,10837079.0
Tyler Zeller,2018-19,1933941.0
Andrew Nicholson,2018-19,2844429.0
Evan Fournier,2018-19,17000000.0
Miles Plumlee,2018-19,12400000.0
Kyle Singler,2018-19,1665333.0
Draymond Green,2018-19,17469565.0
Kyle O'Quinn,2018-19,4449000.0
Jae Crowder,2018-19,7305825.0
Will Barton,2018-19,11830358.0
Mike Scott,2018-19,4320500.0
Khris Middleton,2018-19,13000000.0
Kent Bazemore,2018-19,18089888.0
Darius Miller,2018-19,2205000.0
Aron Baynes,2018-19,5193600.0
Justin Holiday,2018-19,4500000.0
Victor Oladipo,2018-19,21000000.0
Otto Porter,2018-19,26011913.0
Cody Zeller,2018-19,13528090.0
Alex Len,2018-19,4350000.0
Nerlens Noel,2018-19,1757429.0
Ben McLemore,2018-19,5460000.0
Kentavious Caldwell-Pope,2018-19,12000000.0
CJ McCollum,2018-19,25759766.0
Michael Carter-Williams,2018-19,1757429.0
Steven Adams,2018-19,24157304.0
Kelly Olynyk,2018-19,12537527.0
Giannis Antetokounmpo,2018-19,24157304.0
Dennis Schroeder,2018-19,15500000.0
Tony Snell,2018-19,10607143.0
Gorgui Dieng,2018-19,15170787.0
Mason Plumlee,2018-19,12917808.0
Solomon Hill,2018-19,12763467.0
Tim Hardaway Jr,2018-19,17325000.0
Reggie Bullock,2018-19,2500000.0
Andre Roberson,2018-19,10000000.0
Rudy Gobert,2018-19,22741573.0
Allen Crabbe,2018-19,19332500.0
Isaiah Canaan,2018-19,1757429.0
Matthew Dellavedova,2018-19,9607500.0
Robert Covington,2018-19,10464092.0
Ian Clark,2018-19,1757429.0
Dewayne Dedmon,2018-19,6300000.0
Mike Muscala,2018-19,5000000.0
Troy Daniels,2018-19,3258539.0
Justin Hamilton,2018-19,1000000.0
Seth Curry,2018-19,2795000.0
James Nunnally,2018-19,1349383.0
DJ Stephens,2018-19,77250.0
Andrew Wiggins,2018-19,25467250.0
Nikola Mirotic,2018-19,12500000.0
Jabari Parker,2018-19,20000000.0
Joel Embiid,2018-19,25467250.0
Aaron Gordon,2018-19,21590909.0
Dante Exum,2018-19,10600000.0
Marcus Smart,2018-19,11160716.0
Bojan Bogdanovic,2018-19,10500000.0
Julius Randle,2018-19,8641000.0
Nik Stauskas,2018-19,1621415.0
Noah Vonleh,2018-19,1621415.0
Elfrid Payton,2018-19,3000000.0
Doug McDermott,2018-19,7333334.0
Zach LaVine,2018-19,19500000.0
TJ Warren,2018-19,11750000.0
Jusuf Nurkic,2018-19,11111111.0
Gary Harris,2018-19,16517857.0
Rodney Hood,2018-19,3472887.0
Shabazz Napier,2018-19,1942422.0
Clint Capela,2018-19,15793104.0
Kyle Anderson,2018-19,8641000.0
Joe Harris,2018-19,8333333.0
Jerami Grant,2018-19,8333333.0
Spencer Dinwiddie,2018-19,1656092.0
Dwight Powell,2018-19,9631250.0
Jordan Clarkson,2018-19,12500000.0
James Ennis,2018-19,1621415.0
Glenn Robinson III,2018-19,4075000.0
Joe Ingles,2018-19,12545455.0
Lorenzo Brown,2018-19,1621415.0
Langston Galloway,2018-19,7000000.0
Tyler Johnson,2018-19,19245370.0
JaMychal Green,2018-19,7866667.0
Tim Frazier,2018-19,1621415.0
Karl-Anthony Towns,2018-19,7839435.0
D'Angelo Russell,2018-19,7019698.0
Jahlil Okafor,2018-19,1567007.0
Kristaps Porzingis,2018-19,5697054.0
Nemanja Bjelica,2018-19,6500000.0
Mario Hezonja,2018-19,6500000.0
Willie Cauley-Stein,2018-19,4696874.0
Emmanuel Mudiay,2018-19,4294479.0
Stanley Johnson,2018-19,3940401.0
Frank Kaminsky,2018-19,3627842.0
Justise Winslow,2018-19,3448926.0
Myles Turner,2018-19,3294994.0
Trey Lyles,2018-19,3364249.0
Devin Booker,2018-19,3314365.0
Cameron Payne,2018-19,3263294.0
Kelly Oubre,2018-19,3208630.0
Terry Rozier,2018-19,3050389.0
Sam Dekker,2018-19,2760094.0
Jerian Grant,2018-19,2639313.0
Delon Wright,2018-19,2536898.0
Justin Anderson,2018-19,2516047.0
Bobby Portis,2018-19,2494346.0
Rondae Hollis-Jefferson,2018-19,2470356.0
Nikola Jokic,2018-19,25467250.0
Tyus Jones,2018-19,2444052.0
Jarell Martin,2018-19,2416221.0
Boban Marjanovic,2018-19,9490740.0
Larry Nance Jr,2018-19,2272390.0
Kevon Looney,2018-19,1567007.0
Richaun Holmes,2018-19,1600520.0
Raul Neto,2018-19,2100000.0
Norman Powell,2018-19,9367200.0
Pat Connaughton,2018-19,1641000.0
Cristiano Felicio,2018-19,8470980.0
Salah Mejri,2018-19,1564007.0
Josh Richardson,2018-19,9367200.0
TJ McConnell,2018-19,1600520.0
Jonathon Simmons,2018-19,6000000.0
Treveon Graham,2018-19,1512601.0
Christian Wood,2018-19,1512601.0
Jordan McRae,2018-19,77250.0
Alan Williams,2018-19,77250.0
John Holland,2018-19,77250.0
Alex Abrines,2018-19,5455236.0
Ben Simmons,2018-19,6434520.0
Brandon Ingram,2018-19,5757120.0
Jaylen Brown,2018-19,5169960.0
Dragan Bender,2018-19,4661280.0
Kris Dunn,2018-19,4221000.0
Buddy Hield,2018-19,3833760.0
Jamal Murray,2018-19,3499800.0
Marquese Chriss,2018-19,3206160.0
Tomas Satoransky,2018-19,3129187.0
Jakob Poeltl,2018-19,2947320.0
Thon Maker,2018-19,3639636.0
Domantas Sabonis,2018-19,2659800.0
Taurean Prince,2018-19,2526840.0
Dario Saric,2018-19,2526840.0
Georgios Papagiannis,2018-19,2400480.0
Denzel Valentine,2018-19,2280600.0
Juan Hernangomez,2018-19,2166360.0
Wade Baldwin,2018-19,1544951.0
Henry Ellenson,2018-19,1857480.0
Malik Beasley,2018-19,1773840.0
Caris LeVert,2018-19,1702800.0
DeAndre Bembry,2018-19,1634640.0
Demetrius Jackson,2018-19,170107.0
Malachi Richardson,2018-19,1569360.0
Willy Hernangomez,2018-19,1496500.0
Deyonta Davis,2018-19,1544951.0
Timothe Luwawu,2018-19,1880268.0
Pascal Siakam,2018-19,1544951.0
Skal Labissiere,2018-19,1544951.0
Dejounte Murray,2018-19,1544951.0
Damian Jones,2018-19,1544951.0
Ivica Zubac,2018-19,1544951.0
Andrew Harrison,2018-19,1544951.0
Tyler Ulis,2018-19,77250.0
Malcolm Brogdon,2018-19,1544951.0
Georges Niang,2018-19,1512601.0
Jake Layman,2018-19,1544951.0
Dorian Finney-Smith,2018-19,1544951.0
Rodney McGruder,2018-19,1544951.0
Cheick Diallo,2018-19,1544951.0
Ron Baker,2018-19,4544000.0
Derrick Jones,2018-19,1512601.0
Davis Bertans,2018-19,7000000.0
Bryn Forbes,2018-19,3125000.0
Fred VanVleet,2018-19,8653847.0
Yogi Ferrell,2018-19,3000000.0
Wayne Selden,2018-19,1544951.0
Quinn Cook,2018-19,1544951.0
Ryan Arcidiacono,2018-19,1349383.0
Alex Poythress,2018-19,77250.0
David Nwaba,2018-19,1512601.0
Damion Lee,2018-19,77250.0
Alex Caruso,2018-19,77250.0
Bogdan Bogdanovic,2018-19,9000000.0
Markelle Fultz,2018-19,8339880.0
Lonzo Ball,2018-19,7461960.0
Milos Teodosic,2018-19,6300000.0
Jayson Tatum,2018-19,6700800.0
Josh Jackson,2018-19,6041520.0
De'Aaron Fox,2018-19,5470920.0
Jonathan Isaac,2018-19,4969080.0
Lauri Markkanen,2018-19,4536120.0
Frank Ntilikina,2018-19,4155720.0
Dennis Smith,2018-19,3819960.0
Zach Collins,2018-19,3628920.0
Malik Monk,2018-19,3447480.0
Luke Kennard,2018-19,3275280.0
Cedi Osman,2018-19,2775000.0
Donovan Mitchell,2018-19,3111480.0
Bam Adebayo,2018-19,2955840.0
Justin Jackson,2018-19,2807880.0
Guerschon Yabusele,2018-19,2667600.0
Justin Patton,2018-19,2667600.0
DJ Wilson,2018-19,2534280.0
TJ Leaf,2018-19,2407560.0
John Collins,2018-19,2299080.0
Harry Giles,2018-19,2207040.0
Terrance Ferguson,2018-19,2118840.0
Jarrett Allen,2018-19,2034120.0
Ante Zizic,2018-19,1952760.0
OG Anunoby,2018-19,1952760.0
Tyler Lydon,2018-19,1874640.0
Furkan Korkmaz,2018-19,1740000.0
Caleb Swanigan,2018-19,1740000.0
Kyle Kuzma,2018-19,1689840.0
Tony Bradley,2018-19,1679520.0
Derrick White,2018-19,1667160.0
Josh Hart,2018-19,1655160.0
Semi Ojeleye,2018-19,1378242.0
Frank Mason,2018-19,1378242.0
Abdel Nader,2018-19,1378242.0
Damyean Dotson,2018-19,1378242.0
Wesley Iwundu,2018-19,1378242.0
Rade Zagorac,2018-19,1378242.0
Ivan Rabb,2018-19,1378242.0
Tyler Dorsey,2018-19,1378242.0
Daniel Theis,2018-19,1378242.0
Dwayne Bacon,2018-19,1378242.0
Maxi Kleber,2018-19,1378242.0
Jordan Bell,2018-19,1378242.0
Zhou Qi,2018-19,1378242.0
Jawun Evans,2018-19,1378242.0
Sindarius Thornwell,2018-19,1378242.0
Thomas Bryant,2018-19,1378242.0
Dillon Brooks,2018-19,1378242.0
Sterling Brown,2018-19,1378242.0
Frank Jackson,2018-19,1378242.0
Dakari Johnson,2018-19,1378242.0
